energy,energy_per_atom,volume,formation_energy_per_atom,unit_cell_formula,pretty_formula,elements,nelements,e_above_hull,band_gap,density,total_magnetization,material_id,crystal_system,G_Reuss,G_VRH,G_Voigt,G_Voigt_Reuss_Hill,K_Reuss,K_VRH,K_Voigt,K_Voigt_Reuss_Hill,elastic_anisotropy,C11,C22,C33,C44,C55,C66,C12,C13,C23,homogeneous_poisson,poisson_ratio,universal_anisotropy
-25.99419089,-6.4985477225,57.09312777900371,-0.31274470333333326,"{'Mg': 1.0, 'Fe': 1.0, 'Rh': 2.0}",MgFeRh2,"['Mg', 'Fe', 'Rh']",3,0.0,0.0,8.3171027844551,4.2888243,mp-865187,cubic,70.0,73.0,76.0,73.0,155.0,155.0,155.0,155.0,0.4,224.0,224.0,224.0,91.0,91.0,91.0,121.0,121.0,121.0,0.3,0.3,0.4
-28.24286729,-7.0607168225,49.46401587724261,-0.3308751237499994,"{'Be': 1.0, 'Fe': 1.0, 'Rh': 2.0}",BeFeRh2,"['Be', 'Fe', 'Rh']",3,0.006781292499999481,0.0,9.086506267748957,0.3446976,mp-867840,cubic,88.0,89.0,90.0,89.0,210.0,210.0,210.0,210.0,0.11,310.0,310.0,310.0,101.0,101.0,101.0,161.0,161.0,161.0,0.31,0.31,0.11
-28.41230368,-7.10307592,61.36161458126175,-0.3131112774999991,"{'Fe': 1.0, 'Sn': 1.0, 'Rh': 2.0}",FeSnRh2,"['Fe', 'Sn', 'Rh']",3,0.0,0.0,10.293285255229476,0.0036097,mp-1018062,tetragonal,64.0,67.0,70.0,67.0,188.0,188.0,188.0,188.0,0.47,248.0,248.0,254.0,83.0,83.0,92.0,156.0,157.0,157.0,0.34,0.34,0.47
-27.37359522,-6.843398805,52.07296223849187,-0.426324269166666,"{'Li': 1.0, 'V': 1.0, 'Rh': 2.0}",LiVRh2,"['Li', 'V', 'Rh']",3,0.0,0.0,8.408842891499939,1.18e-05,mp-867829,cubic,82.0,82.0,82.0,82.0,179.0,179.0,179.0,179.0,0.01,295.0,295.0,295.0,79.0,79.0,79.0,121.0,121.0,121.0,0.3,0.3,0.01
-26.71187642,-6.677969105,55.59781324748859,-0.4232601312499993,"{'V': 1.0, 'Zn': 1.0, 'Rh': 2.0}",VZnRh2,"['V', 'Zn', 'Rh']",3,0.0,0.0,9.62199275937567,0.4559635,mp-865487,cubic,3.0,27.0,52.0,27.0,201.0,201.0,201.0,201.0,89.62,203.0,203.0,203.0,85.0,85.0,85.0,201.0,201.0,201.0,0.44,0.44,89.62
-28.96911768,-7.24227942,53.56780817761997,-0.2776339299999995,"{'V': 1.0, 'Cu': 1.0, 'Rh': 2.0}",VCuRh2,"['V', 'Cu', 'Rh']",3,0.02216441937499969,0.0,9.92887688179836,8.8e-05,mp-979910,cubic,5.0,32.0,59.0,32.0,215.0,215.0,215.0,215.0,59.9,217.0,217.0,217.0,96.0,96.0,96.0,213.0,213.0,213.0,0.43,0.43,59.9
-29.10943774,-7.277359435,63.14153067545725,-0.3394418674999997,"{'V': 1.0, 'Sn': 1.0, 'Rh': 2.0}",VSnRh2,"['V', 'Sn', 'Rh']",3,0.10255273937499965,0.0,9.874169071033334,2.6897136,mp-570826,cubic,-96.0,-26.0,43.0,-26.0,177.0,177.0,177.0,177.0,-7.25,146.0,146.0,146.0,87.0,87.0,87.0,193.0,193.0,193.0,0.58,0.58,-7.25
-29.47690431,-7.3692260775,62.29125745774603,-0.43130850999999915,"{'V': 1.0, 'Sn': 1.0, 'Rh': 2.0}",VSnRh2,"['V', 'Sn', 'Rh']",3,0.010686096875000217,0.0,10.008951091029433,1.1480739,mp-669918,tetragonal,72.0,76.0,79.0,76.0,188.0,189.0,189.0,189.0,0.49,248.0,248.0,294.0,86.0,86.0,114.0,154.0,151.0,151.0,0.32,0.32,0.49
-21.78944266,-5.447360665,53.098404807460334,-0.5438526916666664,"{'Li': 1.0, 'Ga': 1.0, 'Rh': 2.0}",LiGaRh2,"['Li', 'Ga', 'Rh']",3,0.0,0.0,8.833801590437455,7.16e-05,mp-862730,cubic,65.0,65.0,65.0,65.0,150.0,150.0,150.0,150.0,0.04,228.0,228.0,228.0,70.0,70.0,70.0,111.0,111.0,111.0,0.31,0.31,0.04
-16.15866155,-4.0396653875,54.201562267335376,-0.49355409083333335,"{'Li': 2.0, 'Ga': 1.0, 'Rh': 1.0}",Li2GaRh,"['Li', 'Ga', 'Rh']",3,0.0,0.0,5.714004516208291,0.0002315,mp-2988,cubic,24.0,32.0,39.0,32.0,59.0,59.0,59.0,59.0,3.12,76.0,76.0,76.0,57.0,57.0,57.0,50.0,50.0,50.0,0.27,0.27,3.12
-17.54641671,-4.3866041775,56.43676305364192,-0.5607011141666662,"{'Li': 1.0, 'Ga': 2.0, 'Rh': 1.0}",LiGa2Rh,"['Li', 'Ga', 'Rh']",3,0.0,0.0,7.334934054721043,4.84e-05,mp-4913,cubic,10.0,28.0,47.0,28.0,125.0,125.0,125.0,125.0,19.13,130.0,130.0,130.0,75.0,75.0,75.0,122.0,122.0,122.0,0.4,0.4,19.13
-20.14451166,-5.036127915,62.02554344129978,-0.38329995999999955,"{'Cd': 1.0, 'Ga': 1.0, 'Rh': 2.0}",CdGaRh2,"['Cd', 'Ga', 'Rh']",3,0.0,0.0,10.38600860953033,0.0030158,mp-861909,cubic,60.0,61.0,62.0,61.0,161.0,161.0,161.0,161.0,0.18,226.0,226.0,226.0,72.0,72.0,72.0,129.0,129.0,129.0,0.33,0.33,0.18
-21.48051752,-5.37012938,55.54464222371438,-0.6289869687499996,"{'Zn': 1.0, 'Ga': 1.0, 'Rh': 2.0}",ZnGaRh2,"['Zn', 'Ga', 'Rh']",3,0.0,0.0,10.192687328933598,0.0006357,mp-977362,cubic,79.0,81.0,83.0,81.0,194.0,194.0,194.0,194.0,0.26,276.0,276.0,276.0,98.0,98.0,98.0,153.0,153.0,153.0,0.32,0.32,0.26
-22.11972759,-5.5299318975,57.55002588318966,-0.7044306583333331,"{'Mg': 1.0, 'Ga': 1.0, 'Rh': 2.0}",MgGaRh2,"['Mg', 'Ga', 'Rh']",3,0.0,0.0,8.651505634434686,0.0005627,mp-865125,cubic,78.0,78.0,79.0,78.0,154.0,154.0,154.0,154.0,0.08,244.0,244.0,244.0,87.0,87.0,87.0,109.0,109.0,109.0,0.28,0.28,0.08
-27.98302289,-6.9957557225,61.1841640643316,-0.9863611862499999,"{'Sc': 1.0, 'Ga': 1.0, 'Rh': 2.0}",ScGaRh2,"['Sc', 'Ga', 'Rh']",3,0.0,0.0,8.698100684478314,2.19e-05,mp-867928,cubic,78.0,78.0,78.0,78.0,161.0,161.0,161.0,161.0,0.01,261.0,261.0,261.0,80.0,80.0,80.0,111.0,111.0,111.0,0.29,0.29,0.01
-24.18195388,-6.04548847,50.15232150691187,-0.6843579937499991,"{'Be': 1.0, 'Ga': 1.0, 'Rh': 2.0}",BeGaRh2,"['Be', 'Ga', 'Rh']",3,0.0,0.0,9.421299697916375,0.0004897,mp-862291,cubic,99.0,99.0,99.0,99.0,203.0,203.0,203.0,203.0,0.0,337.0,337.0,337.0,98.0,98.0,98.0,136.0,136.0,136.0,0.29,0.29,0.0
-24.43571469,-6.1089286725,56.857176769189,-0.5506487175000006,"{'Ga': 2.0, 'Ir': 1.0, 'Rh': 1.0}",Ga2IrRh,"['Ga', 'Ir', 'Rh']",3,0.0,0.0,12.691765795779155,9.7e-05,mp-865743,cubic,58.0,58.0,59.0,58.0,194.0,194.0,194.0,194.0,0.12,259.0,259.0,259.0,66.0,66.0,66.0,162.0,162.0,162.0,0.36,0.36,0.12
-24.90237,-6.2255925,53.86123103928351,-0.3543597900000002,"{'Ga': 1.0, 'Ni': 1.0, 'Rh': 2.0}",GaNiRh2,"['Ga', 'Ni', 'Rh']",3,0.0,0.0,10.304214072332641,1.8069738,mp-866037,cubic,36.0,57.0,78.0,57.0,200.0,200.0,200.0,200.0,5.95,223.0,223.0,223.0,118.0,118.0,118.0,188.0,188.0,188.0,0.37,0.37,5.95
-30.6924899,-7.673122475,58.01756842885472,-0.5621926616666668,"{'Li': 1.0, 'Ta': 1.0, 'Rh': 2.0}",LiTaRh2,"['Li', 'Ta', 'Rh']",3,0.0,0.0,11.268208043868844,0.0003824,mp-861951,cubic,64.0,64.0,65.0,64.0,192.0,192.0,192.0,192.0,0.13,263.0,263.0,263.0,73.0,73.0,73.0,157.0,157.0,157.0,0.35,0.35,0.13
-13.45280658,-3.363201645,55.551520621821474,-0.4216132391666667,"{'Li': 1.0, 'Zn': 2.0, 'Rh': 1.0}",LiZn2Rh,"['Li', 'Zn', 'Rh']",3,0.0,0.0,7.193912960805144,1.47e-05,mp-865912,cubic,19.0,33.0,47.0,33.0,100.0,100.0,100.0,100.0,7.51,112.0,112.0,112.0,72.0,72.0,72.0,94.0,94.0,94.0,0.35,0.35,7.51
-13.9921355,-3.498033875,65.2554974699941,-0.38772781333333306,"{'Li': 1.0, 'Mg': 2.0, 'Rh': 1.0}",LiMg2Rh,"['Li', 'Mg', 'Rh']",3,0.0,0.0,4.0321998729332,0.0001567,mp-864601,cubic,29.0,33.0,37.0,33.0,67.0,67.0,67.0,67.0,1.4,91.0,91.0,91.0,50.0,50.0,50.0,55.0,55.0,55.0,0.29,0.29,1.4
-24.13632152,-6.03408038,71.01793903676365,-0.5559877241666662,"{'Li': 1.0, 'Sc': 2.0, 'Rh': 1.0}",LiSc2Rh,"['Li', 'Sc', 'Rh']",3,0.0,0.0,4.670742426203425,0.0023183,mp-865793,cubic,29.0,29.0,30.0,29.0,85.0,85.0,85.0,85.0,0.09,131.0,131.0,131.0,26.0,26.0,26.0,62.0,62.0,62.0,0.35,0.35,0.09
-16.30736814,-5.43578938,42.16525951580942,0.5928315644444441,"{'Li': 1.0, 'Ir': 1.0, 'Rh': 1.0}",LiIrRh,"['Li', 'Ir', 'Rh']",3,0.7985530494444433,0.0,11.895770311952282,0.0107497,mp-631269,cubic,29.0,35.0,40.0,35.0,133.0,133.0,133.0,133.0,1.83,156.0,156.0,156.0,55.0,55.0,55.0,121.0,121.0,121.0,0.38,0.38,1.83
-11.04005802,-3.68001934,59.87076524999999,0.06894570944444449,"{'Li': 1.0, 'Ca': 1.0, 'Rh': 1.0}",LiCaRh,"['Li', 'Ca', 'Rh']",3,0.3217001740740746,0.30589999999999984,4.15821458521397,2.56e-05,mp-961723,cubic,3.0,4.0,5.0,4.0,48.0,48.0,48.0,48.0,2.81,51.0,51.0,51.0,8.0,8.0,8.0,47.0,47.0,47.0,0.46,0.46,2.81
-21.30116649,-5.3252916225,63.834250762986805,-0.25065874166666635,"{'Li': 1.0, 'Rh': 2.0, 'Pb': 1.0}",LiRh2Pb,"['Li', 'Rh', 'Pb']",3,0.0,0.0,10.924334409218876,0.0004509,mp-861663,cubic,74.0,75.0,77.0,75.0,130.0,130.0,130.0,130.0,0.16,211.0,211.0,211.0,87.0,87.0,87.0,89.0,89.0,89.0,0.26,0.26,0.16
-28.50782453,-7.1269561325,58.40139686031467,-0.4551443791666667,"{'Li': 1.0, 'Nb': 1.0, 'Rh': 2.0}",LiNbRh2,"['Li', 'Nb', 'Rh']",3,0.0,0.0,8.690848306893276,0.0001884,mp-864631,cubic,64.0,65.0,66.0,65.0,175.0,175.0,175.0,175.0,0.11,247.0,247.0,247.0,74.0,74.0,74.0,138.0,138.0,138.0,0.33,0.33,0.11
-15.43512577,-3.8587814425,63.21665799486576,-0.3817716933333335,"{'Li': 2.0, 'In': 1.0, 'Rh': 1.0}",Li2InRh,"['Li', 'In', 'Rh']",3,0.0,0.0,6.0836809946622195,0.0003508,mp-31442,cubic,-18.0,0.0,18.0,0.0,28.0,28.0,28.0,28.0,-10.1,21.0,21.0,21.0,33.0,33.0,33.0,31.0,31.0,31.0,0.5,0.5,-10.1
-20.60470807,-5.1511770175,61.2560276109582,-0.31677059166666677,"{'Li': 1.0, 'In': 1.0, 'Rh': 2.0}",LiInRh2,"['Li', 'In', 'Rh']",3,0.00580076583333522,0.0,8.879824619069081,0.0065342,mp-862775,cubic,33.0,44.0,54.0,44.0,154.0,154.0,154.0,154.0,3.12,178.0,178.0,178.0,78.0,78.0,78.0,142.0,142.0,142.0,0.37,0.37,3.12
-16.42389665,-4.1059741625,69.76283960279291,-0.41827419416666656,"{'Li': 1.0, 'In': 2.0, 'Rh': 1.0}",LiIn2Rh,"['Li', 'In', 'Rh']",3,0.0,0.0,8.08057637686047,0.0001914,mp-13396,cubic,45.0,48.0,51.0,48.0,83.0,83.0,83.0,83.0,0.62,125.0,125.0,125.0,64.0,64.0,64.0,62.0,62.0,62.0,0.26,0.26,0.62
-54.84521855,-4.570434879166666,258.805939385804,-0.3676661569444448,"{'Li': 2.0, 'Sn': 8.0, 'Rh': 2.0}",LiSn4Rh,"['Li', 'Sn', 'Rh']",3,0.0,0.0,7.502878622242903,1.7e-06,mp-16648,tetragonal,38.0,40.0,41.0,40.0,64.0,64.0,64.0,64.0,0.36,137.0,137.0,121.0,29.0,29.0,47.0,34.0,28.0,28.0,0.24,0.24,0.36
-22.91320381,-5.7283009525,59.994235868065054,-0.5837417141666661,"{'Li': 1.0, 'Sn': 1.0, 'Rh': 2.0}",LiSnRh2,"['Li', 'Sn', 'Rh']",3,0.0,0.0,9.174308033588108,0.0009169,mp-864784,cubic,78.0,78.0,78.0,78.0,156.0,156.0,156.0,156.0,0.0,259.0,259.0,259.0,78.0,78.0,78.0,105.0,105.0,105.0,0.29,0.29,0.0
-18.17034709,-4.5425867725,69.92200698297701,-0.05636806749999934,"{'Tl': 1.0, 'Cd': 1.0, 'Rh': 2.0}",TlCdRh2,"['Tl', 'Cd', 'Rh']",3,0.0,0.0,12.411064191471027,0.0011203,mp-866188,cubic,46.0,51.0,56.0,51.0,138.0,138.0,138.0,138.0,1.11,177.0,177.0,177.0,74.0,74.0,74.0,119.0,119.0,119.0,0.33,0.33,1.11
-24.42128648,-6.10532162,67.49792999718748,-0.62639886875,"{'Sc': 1.0, 'Cd': 1.0, 'Rh': 2.0}",ScCdRh2,"['Sc', 'Cd', 'Rh']",3,0.0,0.0,8.934660826300092,0.0005464,mp-867909,cubic,45.0,49.0,53.0,49.0,139.0,139.0,139.0,139.0,0.81,179.0,179.0,179.0,68.0,68.0,68.0,118.0,118.0,118.0,0.34,0.34,0.81
-16.0457197,-4.011429925,69.25867168630258,-0.20597421749999967,"{'Cd': 2.0, 'Pt': 1.0, 'Rh': 1.0}",Cd2PtRh,"['Cd', 'Pt', 'Rh']",3,0.0,0.0,12.534876847622842,0.0009208,mp-865929,cubic,31.0,43.0,55.0,43.0,137.0,137.0,137.0,137.0,4.01,158.0,158.0,158.0,81.0,81.0,81.0,126.0,126.0,126.0,0.36,0.36,4.01
-19.5874999,-4.896874975,67.79059900686134,-0.31314856749999986,"{'Cd': 1.0, 'In': 1.0, 'Rh': 2.0}",CdInRh2,"['Cd', 'In', 'Rh']",3,0.0,0.0,10.60736810022409,0.0025637,mp-977367,cubic,18.0,33.0,47.0,33.0,140.0,140.0,140.0,140.0,7.94,151.0,151.0,151.0,73.0,73.0,73.0,134.0,134.0,134.0,0.39,0.39,7.94
-15.41729876,-3.85432469,69.18666460105726,-0.2724741749999997,"{'Cd': 2.0, 'Pd': 1.0, 'Rh': 1.0}",Cd2PdRh,"['Cd', 'Pd', 'Rh']",3,0.0,0.0,10.419910955003704,0.000273,mp-865926,cubic,36.0,45.0,53.0,45.0,123.0,123.0,123.0,123.0,2.41,150.0,150.0,150.0,75.0,75.0,75.0,109.0,109.0,109.0,0.34,0.34,2.41
-12.36004107,-3.0900102675,72.48863294170734,-0.09414922333333342,"{'Cd': 2.0, 'Ag': 1.0, 'Rh': 1.0}",Cd2AgRh,"['Cd', 'Ag', 'Rh']",3,0.0,0.0,9.97844279495026,1.04e-05,mp-861878,cubic,-9.0,13.0,35.0,13.0,90.0,90.0,90.0,90.0,-25.18,86.0,86.0,86.0,60.0,60.0,60.0,92.0,92.0,92.0,0.43,0.43,-25.18
-30.00339208,-7.50084802,60.180659604684934,-0.5522837687500006,"{'Ta': 1.0, 'Zn': 1.0, 'Rh': 2.0}",TaZnRh2,"['Ta', 'Zn', 'Rh']",3,0.0,0.0,12.476473909289775,0.0065685,mp-865804,cubic,-317.0,-139.0,40.0,-139.0,217.0,217.0,217.0,217.0,-5.63,161.0,161.0,161.0,94.0,94.0,94.0,245.0,245.0,245.0,0.91,0.91,-5.63
-30.44917614,-7.612294035,62.65712795209356,-0.5793709558333333,"{'Mg': 1.0, 'Ta': 1.0, 'Rh': 2.0}",MgTaRh2,"['Mg', 'Ta', 'Rh']",3,0.0,0.0,10.894014039872173,0.0109283,mp-866072,cubic,-151.0,-57.0,38.0,-57.0,186.0,186.0,186.0,186.0,-6.26,147.0,147.0,147.0,83.0,83.0,83.0,205.0,205.0,205.0,0.67,0.67,-6.26
-32.45097387,-8.1127434675,58.33286426671912,-0.4542426999999991,"{'Ta': 1.0, 'Cu': 1.0, 'Rh': 2.0}",TaCuRh2,"['Ta', 'Cu', 'Rh']",3,0.0,0.0,12.818654707261496,4.1e-06,mp-867771,cubic,27.0,51.0,75.0,51.0,224.0,224.0,224.0,224.0,8.92,241.0,241.0,241.0,117.0,117.0,117.0,216.0,216.0,216.0,0.39,0.39,8.92
-13.1300087,-3.282502175,64.61500053475785,-0.3345616754166665,"{'Mg': 2.0, 'Zn': 1.0, 'Rh': 1.0}",Mg2ZnRh,"['Mg', 'Zn', 'Rh']",3,0.020885255346153375,0.0,5.574736574658169,0.0049284,mp-978267,cubic,14.0,28.0,43.0,28.0,88.0,88.0,88.0,88.0,10.15,96.0,96.0,96.0,67.0,67.0,67.0,83.0,83.0,83.0,0.35,0.35,10.15
-19.31811652,-4.82952913,58.073042749786445,-0.44618521958333357,"{'Mg': 1.0, 'Zn': 1.0, 'Rh': 2.0}",MgZnRh2,"['Mg', 'Zn', 'Rh']",3,0.0,0.0,8.450234126207715,0.0004879,mp-977547,cubic,57.0,62.0,66.0,62.0,147.0,147.0,147.0,147.0,0.78,199.0,199.0,199.0,85.0,85.0,85.0,122.0,122.0,122.0,0.32,0.32,0.78
-14.41622218,-3.604055545,59.54452885795074,-0.3212274675,"{'Zn': 2.0, 'Rh': 1.0, 'Au': 1.0}",Zn2RhAu,"['Zn', 'Rh', 'Au']",3,0.0,0.0,12.010804332288453,1.85e-05,mp-864844,cubic,6593.0,3309.0,25.0,3309.0,144.0,144.0,144.0,144.0,-4.98,76.0,76.0,76.0,75.0,75.0,75.0,178.0,178.0,178.0,-0.83,-0.83,-4.98
-25.42192559,-6.3554813975,61.19326132199129,-0.7882441900000003,"{'Sc': 1.0, 'Zn': 1.0, 'Rh': 2.0}",ScZnRh2,"['Sc', 'Zn', 'Rh']",3,0.0,0.0,8.57974297253551,0.0003382,mp-867769,cubic,59.0,61.0,63.0,61.0,148.0,148.0,148.0,148.0,0.3,209.0,209.0,209.0,74.0,74.0,74.0,118.0,118.0,118.0,0.32,0.32,0.3
-18.00499162,-4.501247905,56.85276170220418,-0.5191632849999994,"{'Zn': 2.0, 'Pt': 1.0, 'Rh': 1.0}",Zn2PtRh,"['Zn', 'Pt', 'Rh']",3,0.0,0.0,12.52448578541917,0.0002455,mp-977427,cubic,55.0,63.0,71.0,63.0,193.0,193.0,193.0,193.0,1.38,238.0,238.0,238.0,95.0,95.0,95.0,170.0,170.0,170.0,0.35,0.35,1.38
-13.79048456,-3.44762114,88.89752933941679,-0.29839723125000006,"{'Ca': 2.0, 'Zn': 1.0, 'Rh': 1.0}",Ca2ZnRh,"['Ca', 'Zn', 'Rh']",3,0.01967450145833327,0.0,4.641242284387002,0.0012588,mp-867854,cubic,17.0,18.0,20.0,18.0,49.0,49.0,49.0,49.0,0.93,63.0,63.0,63.0,26.0,26.0,26.0,41.0,41.0,41.0,0.33,0.33,0.93
-17.02644664,-4.25661166,51.97730397424725,-0.34729851750000007,"{'Zn': 2.0, 'Ni': 1.0, 'Rh': 1.0}",Zn2NiRh,"['Zn', 'Ni', 'Rh']",3,0.0,0.0,9.341955989572806,0.0051195,mp-864654,cubic,48.0,57.0,67.0,57.0,156.0,156.0,156.0,156.0,2.05,193.0,193.0,193.0,94.0,94.0,94.0,138.0,138.0,138.0,0.34,0.34,2.05
-27.94595038,-6.986487595,60.597165159529034,-0.47704140375000037,"{'Nb': 1.0, 'Zn': 1.0, 'Rh': 2.0}",NbZnRh2,"['Nb', 'Zn', 'Rh']",3,0.0,0.0,9.978124844253626,0.00493,mp-864831,cubic,-170.0,-66.0,38.0,-66.0,203.0,203.0,203.0,203.0,-6.12,162.0,162.0,162.0,84.0,84.0,84.0,224.0,224.0,224.0,0.68,0.68,-6.12
-17.12307312,-4.28076828,56.297013050985136,-0.5222888525,"{'Zn': 2.0, 'Pd': 1.0, 'Rh': 1.0}",Zn2PdRh,"['Zn', 'Pd', 'Rh']",3,0.0,0.0,10.032886993285576,0.0012601,mp-864839,cubic,61.0,65.0,69.0,65.0,159.0,159.0,159.0,159.0,0.65,216.0,216.0,216.0,87.0,87.0,87.0,131.0,131.0,131.0,0.32,0.32,0.65
-19.75303854,-4.938259635,66.85234374986335,-0.2793676458333323,"{'Mg': 1.0, 'Tl': 1.0, 'Rh': 2.0}",MgTlRh2,"['Mg', 'Tl', 'Rh']",3,0.0,0.0,10.79248716783887,0.0010816,mp-864902,cubic,53.0,56.0,59.0,56.0,131.0,131.0,131.0,131.0,0.63,180.0,180.0,180.0,74.0,74.0,74.0,106.0,106.0,106.0,0.31,0.31,0.63
-25.75118068,-6.43779517,69.29029410762253,-0.5950098837499995,"{'Sc': 1.0, 'Tl': 1.0, 'Rh': 2.0}",ScTlRh2,"['Sc', 'Tl', 'Rh']",3,0.0,0.0,10.907656229938388,2.11e-05,mp-867881,cubic,59.0,61.0,62.0,61.0,142.0,142.0,142.0,142.0,0.22,205.0,205.0,205.0,72.0,72.0,72.0,111.0,111.0,111.0,0.31,0.31,0.22
-16.04667779,-4.0116694475,65.58159905164584,-0.5601237141666666,"{'Mg': 2.0, 'Rh': 1.0, 'Au': 1.0}",Mg2RhAu,"['Mg', 'Rh', 'Au']",3,0.0,0.0,8.823634951755183,0.001471,mp-864965,cubic,-1071.0,-524.0,23.0,-524.0,98.0,98.0,98.0,98.0,-5.11,46.0,46.0,46.0,64.0,64.0,64.0,124.0,124.0,124.0,-2.92,-2.92,-5.11
-25.905108,-6.476277,64.35643491745584,-0.8246809645833331,"{'Mg': 1.0, 'Sc': 1.0, 'Rh': 2.0}",MgScRh2,"['Mg', 'Sc', 'Rh']",3,0.0,0.0,7.097466734852726,0.000142,mp-866069,cubic,58.0,58.0,58.0,58.0,128.0,128.0,128.0,128.0,0.02,200.0,200.0,200.0,61.0,61.0,61.0,93.0,93.0,93.0,0.3,0.3,0.02
-19.44920571,-4.8623014275,61.9787075513171,-0.7114991516666667,"{'Mg': 2.0, 'Pt': 1.0, 'Rh': 1.0}",Mg2PtRh,"['Mg', 'Pt', 'Rh']",3,0.0,0.0,9.286124750786223,0.0001529,mp-864940,cubic,56.0,59.0,62.0,59.0,119.0,119.0,119.0,119.0,0.6,171.0,171.0,171.0,78.0,78.0,78.0,93.0,93.0,93.0,0.29,0.29,0.6
-21.33497699,-5.3337442475,67.78173878850195,-0.33711810083333305,"{'Mg': 1.0, 'Rh': 2.0, 'Pb': 1.0}",MgRh2Pb,"['Mg', 'Rh', 'Pb']",3,0.0,0.0,10.713509500178683,0.0002161,mp-977571,cubic,-75.0,-20.0,34.0,-20.0,194.0,194.0,194.0,194.0,-7.29,170.0,170.0,170.0,69.0,69.0,69.0,207.0,207.0,207.0,0.55,0.55,-7.29
-28.39057722,-7.097644305,63.03670390314022,-0.503839285833334,"{'Mg': 1.0, 'Nb': 1.0, 'Rh': 2.0}",MgNbRh2,"['Mg', 'Nb', 'Rh']",3,0.0,0.0,8.509189855489728,0.0091835,mp-977555,cubic,-42.0,0.0,43.0,0.0,216.0,216.0,216.0,216.0,-10.04,199.0,199.0,199.0,80.0,80.0,80.0,225.0,225.0,225.0,0.5,0.5,-10.04
-21.22243108,-5.30560777,64.50435392109466,-0.5492080783333328,"{'Mg': 1.0, 'In': 1.0, 'Rh': 2.0}",MgInRh2,"['Mg', 'In', 'Rh']",3,0.0,0.0,8.879654590436738,0.0024321,mp-977438,cubic,61.0,63.0,65.0,63.0,80.0,80.0,80.0,80.0,0.33,142.0,142.0,142.0,78.0,78.0,78.0,50.0,50.0,50.0,0.19,0.19,0.33
-18.30701594,-4.576753985,62.20979967876697,-0.6495569016666662,"{'Mg': 2.0, 'Pd': 1.0, 'Rh': 1.0}",Mg2PdRh,"['Mg', 'Pd', 'Rh']",3,0.0,0.0,6.884959871671035,0.0005267,mp-864969,cubic,51.0,53.0,55.0,53.0,107.0,107.0,107.0,107.0,0.39,157.0,157.0,157.0,66.0,66.0,66.0,82.0,82.0,82.0,0.29,0.29,0.39
-22.89863608,-5.72465902,64.13543489545933,-0.6581065158333326,"{'Mg': 1.0, 'Sn': 1.0, 'Rh': 2.0}",MgSnRh2,"['Mg', 'Sn', 'Rh']",3,0.0,0.0,9.031500314763138,0.0002804,mp-866073,cubic,46.0,54.0,62.0,54.0,149.0,149.0,149.0,149.0,1.8,185.0,185.0,185.0,86.0,86.0,86.0,131.0,131.0,131.0,0.34,0.34,1.8
-14.91929251,-3.7298231275,66.49480136435876,-0.38861551500000013,"{'Mg': 2.0, 'Ag': 1.0, 'Rh': 1.0}",Mg2AgRh,"['Mg', 'Ag', 'Rh']",3,0.0,0.0,6.4774502404953225,4.26e-05,mp-864933,cubic,10.0,24.0,37.0,24.0,89.0,89.0,89.0,89.0,13.49,95.0,95.0,95.0,59.0,59.0,59.0,86.0,86.0,86.0,0.38,0.38,13.49
-19.77486721,-4.9437168025,47.049038583532905,-0.4209125949999999,"{'Be': 2.0, 'Rh': 1.0, 'Au': 1.0}",Be2RhAu,"['Be', 'Rh', 'Au']",3,0.0,0.0,11.219771158385507,4.84e-05,mp-866024,cubic,22.0,35.0,47.0,35.0,153.0,153.0,153.0,153.0,5.71,167.0,167.0,167.0,71.0,71.0,71.0,146.0,146.0,146.0,0.4,0.4,5.71
-33.03629773,-8.2590744325,67.74058974113129,-1.0486048849999996,"{'Sc': 2.0, 'Ir': 1.0, 'Rh': 1.0}",Sc2IrRh,"['Sc', 'Ir', 'Rh']",3,0.002329915000000682,0.0,9.43842590428036,0.0001235,mp-862334,cubic,67.0,67.0,67.0,67.0,152.0,152.0,152.0,152.0,0.0,240.0,240.0,240.0,68.0,68.0,68.0,109.0,109.0,109.0,0.31,0.31,0.0
-28.80466497,-7.2011662425,66.24138936750798,-0.7553488499999998,"{'Sc': 2.0, 'Ni': 1.0, 'Rh': 1.0}",Sc2NiRh,"['Sc', 'Ni', 'Rh']",3,0.02000477499999942,0.0,6.3048705176420725,0.0081476,mp-972961,cubic,34.0,37.0,40.0,37.0,100.0,100.0,100.0,100.0,0.95,130.0,130.0,130.0,52.0,52.0,52.0,86.0,86.0,86.0,0.34,0.34,0.95
-27.1130294,-6.77825735,70.61183954958491,-0.597737906249999,"{'Sc': 1.0, 'Rh': 2.0, 'Pb': 1.0}",ScRh2Pb,"['Sc', 'Rh', 'Pb']",3,0.0,0.0,10.769751268866845,0.3301727,mp-862629,cubic,176.0,87.0,-1.0,87.0,140.0,140.0,140.0,140.0,-5.04,14.0,14.0,14.0,61.0,61.0,61.0,203.0,203.0,203.0,0.24,0.24,-5.04
